soundFile,word,location,repetition,trialnum,condition,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sound_block_key_resp.keys,sound_block_key_resp.rt,tone_block_key_resp.keys,tone_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
1C.wav,0,3,1,432,R,,,,,0,47,47,47,,,2,0.238709926605,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3C.wav,0,1,1,433,R,,,,,0,48,48,48,,,2,0.173110961914,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3B.wav,0,2,1,434,R,,,,,0,49,49,49,,,2,0.09210896492,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2A.wav,0,3,1,435,R,,,,,0,50,50,50,,,2,0.420680999756,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3B.wav,0,1,1,436,R,,,,,0,51,51,51,,,2,0.354343175888,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1B.wav,0,2,1,437,R,,,,,0,52,52,52,,,2,0.279779911041,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2B.wav,0,3,1,438,R,,,,,0,53,53,53,,,2,0.320943117142,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3B.wav,0,1,1,439,R,,,,,0,54,54,54,,,2,0.389359951019,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4A.wav,0,2,1,440,R,,,,,0,55,55,55,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2C.wav,0,3,1,441,R,,,,,0,56,56,56,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3A.wav,0,1,1,442,R,,,,,0,57,57,57,,,2,0.020770072937,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1C.wav,0,2,1,443,R,,,,,0,58,58,58,,,2,0.041846036911,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3C.wav,0,3,1,444,R,,,,,0,59,59,59,,,2,0.207723140717,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2B.wav,0,1,1,445,R,,,,,0,60,60,60,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2C.wav,0,2,1,446,R,,,,,0,61,61,61,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3A.wav,0,3,1,447,R,,,,,0,62,62,62,,,2,0.0405588150024,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2A.wav,0,1,1,448,R,,,,,0,63,63,63,,,2,0.0379159450531,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3A.wav,0,2,1,449,R,,,,,0,64,64,64,,,2,0.38808298111,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1C.wav,0,3,1,450,R,,,,,0,65,65,65,,,2,0.321239948273,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4C.wav,0,1,1,451,R,,,,,0,66,66,66,,,2,0.272664070129,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1B.wav,0,2,1,452,R,,,,,0,67,67,67,,,2,0.188192129135,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1A.wav,0,3,1,453,R,,,,,0,68,68,68,,,2,0.439988851547,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3C.wav,0,1,1,454,R,,,,,0,69,69,69,,,2,0.301023960114,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4B.wav,0,2,1,455,R,,,,,0,70,70,70,,,2,0.173700094223,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1A.wav,0,3,1,456,R,,,,,0,71,71,71,,,2,0.123599052429,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2A.wav,0,1,1,457,R,,,,,0,72,72,72,,,2,0.402861833572,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1B.wav,0,2,1,458,R,,,,,0,73,73,73,,,2,0.356029987335,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4C.wav,0,3,1,459,R,,,,,0,74,74,74,,,2,0.273180007935,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1B.wav,0,1,1,460,R,,,,,0,75,75,75,,,2,0.258790969849,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3B.wav,0,2,1,461,R,,,,,0,76,76,76,,,2,0.188511133194,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4B.wav,0,3,1,462,R,,,,,0,77,77,77,,,2,0.133585929871,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2B.wav,0,1,1,463,R,,,,,0,78,78,78,,,2,0.0561430454254,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4A.wav,0,2,1,464,R,,,,,0,79,79,79,,,2,0.0373029708862,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4B.wav,0,3,1,465,R,,,,,0,80,80,80,,,2,0.0395431518555,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2A.wav,0,1,1,466,R,,,,,0,81,81,81,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4C.wav,0,2,1,467,R,,,,,0,82,82,82,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4A.wav,0,3,1,468,R,,,,,0,83,83,83,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1A.wav,0,1,1,469,R,,,,,0,84,84,84,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4C.wav,0,2,1,470,R,,,,,0,85,85,85,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3C.wav,0,3,1,471,R,,,,,0,86,86,86,,,2,0.00614714622498,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1A.wav,0,1,1,472,R,,,,,0,87,87,87,,,2,0.0869278907776,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4A.wav,0,2,1,473,R,,,,,0,88,88,88,,,2,0.438609838486,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
4B.wav,0,3,1,474,R,,,,,0,89,89,89,,,2,0.421406030655,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2C.wav,0,1,1,475,R,,,,,0,90,90,90,,,2,0.371167182922,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1C.wav,0,2,1,476,R,,,,,0,91,91,91,,,2,0.26936006546,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2B.wav,0,3,1,477,R,,,,,0,92,92,92,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
2C.wav,0,1,1,478,R,,,,,0,93,93,93,,,2,0.206671953201,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
1C.wav,0,2,1,479,R,,,,,0,94,94,94,,,2,0.191128969193,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
3A.wav,0,3,1,480,R,,,,,0,95,95,95,,,2,0.123295068741,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,2,0.105922937393,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,2,0.153674840927,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,2,0.171768188477,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,2,0.224745988846,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,25,289,S,0,0,0,0,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,25,290,S,0,1,1,1,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,25,291,S,0,2,2,2,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,25,292,S,0,3,3,3,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,25,293,S,0,4,4,4,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,25,294,S,0,5,5,5,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,25,295,S,0,6,6,6,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,25,296,S,0,7,7,7,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,25,297,S,0,8,8,8,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,26,298,S,0,9,9,9,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,26,299,S,0,10,10,10,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,26,300,S,0,11,11,11,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,25,301,S,0,12,12,12,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,25,302,S,0,13,13,13,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,25,303,S,0,14,14,14,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,26,304,S,0,15,15,15,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,26,305,S,0,16,16,16,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,26,306,S,0,17,17,17,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,26,307,S,0,18,18,18,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,26,308,S,0,19,19,19,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,26,309,S,0,20,20,20,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,27,310,S,0,21,21,21,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,27,311,S,0,22,22,22,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,27,312,S,0,23,23,23,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,26,313,S,0,24,24,24,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,26,314,S,0,25,25,25,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,26,315,S,0,26,26,26,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,27,316,S,0,27,27,27,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,27,317,S,0,28,28,28,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,27,318,S,0,29,29,29,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,27,319,S,0,30,30,30,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,27,320,S,0,31,31,31,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,27,321,S,0,32,32,32,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,27,322,S,0,33,33,33,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,27,323,S,0,34,34,34,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,27,324,S,0,35,35,35,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,28,325,S,0,36,36,36,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,28,326,S,0,37,37,37,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,28,327,S,0,38,38,38,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,28,328,S,0,39,39,39,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,28,329,S,0,40,40,40,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,28,330,S,0,41,41,41,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,29,331,S,0,42,42,42,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,29,332,S,0,43,43,43,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,29,333,S,0,44,44,44,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,28,334,S,0,45,45,45,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,28,335,S,0,46,46,46,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,28,336,S,0,47,47,47,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,28,337,S,0,48,48,48,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,28,338,S,0,49,49,49,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,28,339,S,0,50,50,50,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,29,340,S,0,51,51,51,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,29,341,S,0,52,52,52,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,29,342,S,0,53,53,53,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,30,343,S,0,54,54,54,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,30,344,S,0,55,55,55,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,30,345,S,0,56,56,56,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,29,346,S,0,57,57,57,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,29,347,S,0,58,58,58,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,29,348,S,0,59,59,59,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,29,349,S,0,60,60,60,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,29,350,S,0,61,61,61,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,29,351,S,0,62,62,62,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,30,352,S,0,63,63,63,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,30,353,S,0,64,64,64,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,30,354,S,0,65,65,65,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,31,355,S,0,66,66,66,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,31,356,S,0,67,67,67,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,31,357,S,0,68,68,68,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,30,358,S,0,69,69,69,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,30,359,S,0,70,70,70,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,30,360,S,0,71,71,71,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,30,361,S,0,72,72,72,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,30,362,S,0,73,73,73,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,30,363,S,0,74,74,74,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pi.wav,1,1,32,364,S,0,75,75,75,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
tu.wav,1,2,32,365,S,0,76,76,76,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bi.wav,1,3,32,366,S,0,77,77,77,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,31,367,S,0,78,78,78,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,31,368,S,0,79,79,79,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,31,369,S,0,80,80,80,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,31,370,S,0,81,81,81,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,31,371,S,0,82,82,82,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,31,372,S,0,83,83,83,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,31,373,S,0,84,84,84,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,31,374,S,0,85,85,85,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,31,375,S,0,86,86,86,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
bu.wav,4,1,32,376,S,0,87,87,87,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pa.wav,4,2,32,377,S,0,88,88,88,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
da.wav,4,3,32,378,S,0,89,89,89,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ta.wav,3,1,32,382,S,0,90,90,90,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ti.wav,3,2,32,383,S,0,91,91,91,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
du.wav,3,3,32,384,S,0,92,92,92,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
di.wav,2,1,32,388,S,0,93,93,93,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
ba.wav,2,2,32,389,S,0,94,94,94,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
pu.wav,2,3,32,390,S,0,95,95,95,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,96,96,96,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,97,97,97,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,98,98,98,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,99,99,99,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,100,100,100,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,101,101,101,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,102,102,102,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,103,103,103,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,104,104,104,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
silence.wav,0,0,0,0,B,0,105,105,105,,,,,None,,,,pu,1,sllip_013,61.3784716785,2C,auditory,2020_Jan_25_1447,
